Participant_ID,Expertise,Task,Version,Time_Taken,Likert,Likert_Rating
254,Advanced,2,B,219.4504524,Likert_2,2
254,Advanced,3,B,219.4504524,Likert_3,3
254,Advanced,4,B,219.4504524,Likert_4,4
254,Advanced,5,B,219.4504524,Likert_5,4
255,Advanced,1,A,236.9378931,Likert_1,4
255,Advanced,2,A,236.9378931,Likert_2,3
255,Advanced,3,A,236.9378931,Likert_3,1
255,Advanced,4,A,236.9378931,Likert_4,4
255,Advanced,5,A,236.9378931,Likert_5,4
255,Advanced,1,B,348.5642632,Likert_1,3
255,Advanced,2,B,348.5642632,Likert_2,4
255,Advanced,3,B,348.5642632,Likert_3,3
255,Advanced,4,B,348.5642632,Likert_4,4
255,Advanced,5,B,348.5642632,Likert_5,4
256,Beginner,1,A,330.2867123,Likert_1,4
256,Beginner,2,A,330.2867123,Likert_2,2
256,Beginner,3,A,330.2867123,Likert_3,2
256,Beginner,4,A,330.2867123,Likert_4,3
256,Beginner,5,A,330.2867123,Likert_5,2
256,Beginner,1,B,351.873383,Likert_1,4
256,Beginner,2,B,351.873383,Likert_2,3
256,Beginner,3,B,351.873383,Likert_3,2
256,Beginner,4,B,351.873383,Likert_4,2
256,Beginner,5,B,351.873383,Likert_5,3
257,Beginner,1,A,230.0504755,Likert_1,2
257,Beginner,2,A,230.0504755,Likert_2,1
257,Beginner,3,A,230.0504755,Likert_3,3
257,Beginner,4,A,230.0504755,Likert_4,3
257,Beginner,5,A,230.0504755,Likert_5,3
257,Beginner,1,B,201.411889,Likert_1,4
257,Beginner,2,B,201.411889,Likert_2,3
257,Beginner,3,B,201.411889,Likert_3,4
257,Beginner,4,B,201.411889,Likert_4,3
257,Beginner,5,B,201.411889,Likert_5,3
258,Intermediate,1,A,260.2974656,Likert_1,2
258,Intermediate,2,A,260.2974656,Likert_2,4
258,Intermediate,3,A,260.2974656,Likert_3,3
258,Intermediate,4,A,260.2974656,Likert_4,3
258,Intermediate,5,A,260.2974656,Likert_5,4
258,Intermediate,1,B,297.9118529,Likert_1,2
258,Intermediate,2,B,297.9118529,Likert_2,3
258,Intermediate,3,B,297.9118529,Likert_3,2
258,Intermediate,4,B,297.9118529,Likert_4,2
258,Intermediate,5,B,297.9118529,Likert_5,3
259,Advanced,1,A,312.4410624,Likert_1,1
259,Advanced,2,A,312.4410624,Likert_2,3
259,Advanced,3,A,312.4410624,Likert_3,3
259,Advanced,4,A,312.4410624,Likert_4,4
259,Advanced,5,A,312.4410624,Likert_5,5
259,Advanced,1,B,337.158747,Likert_1,3
259,Advanced,2,B,337.158747,Likert_2,4
259,Advanced,3,B,337.158747,Likert_3,4
259,Advanced,4,B,337.158747,Likert_4,3
259,Advanced,5,B,337.158747,Likert_5,3
260,Beginner,1,A,302.7925852,Likert_1,4
260,Beginner,2,A,302.7925852,Likert_2,3
260,Beginner,3,A,302.7925852,Likert_3,4
260,Beginner,4,A,302.7925852,Likert_4,4
260,Beginner,5,A,302.7925852,Likert_5,3
260,Beginner,1,B,368.4200951,Likert_1,1
260,Beginner,2,B,368.4200951,Likert_2,2
260,Beginner,3,B,368.4200951,Likert_3,5
260,Beginner,4,B,368.4200951,Likert_4,2
260,Beginner,5,B,368.4200951,Likert_5,2
261,Advanced,1,A,279.9827444,Likert_1,2
261,Advanced,2,A,279.9827444,Likert_2,3
261,Advanced,3,A,279.9827444,Likert_3,4
261,Advanced,4,A,279.9827444,Likert_4,2
261,Advanced,5,A,279.9827444,Likert_5,2
261,Advanced,1,B,248.9114352,Likert_1,2
261,Advanced,2,B,248.9114352,Likert_2,3
261,Advanced,3,B,248.9114352,Likert_3,3
261,Advanced,4,B,248.9114352,Likert_4,1
261,Advanced,5,B,248.9114352,Likert_5,1
262,Advanced,1,A,214.3451803,Likert_1,3
262,Advanced,2,A,214.3451803,Likert_2,2
262,Advanced,3,A,214.3451803,Likert_3,3
262,Advanced,4,A,214.3451803,Likert_4,4
262,Advanced,5,A,214.3451803,Likert_5,3
262,Advanced,1,B,249.9962889,Likert_1,3
262,Advanced,2,B,249.9962889,Likert_2,3
262,Advanced,3,B,249.9962889,Likert_3,2
262,Advanced,4,B,249.9962889,Likert_4,5
262,Advanced,5,B,249.9962889,Likert_5,4
263,Beginner,1,A,300.8953082,Likert_1,2
263,Beginner,2,A,300.8953082,Likert_2,3
263,Beginner,3,A,300.8953082,Likert_3,2
263,Beginner,4,A,300.8953082,Likert_4,4
263,Beginner,5,A,300.8953082,Likert_5,3
263,Beginner,1,B,250.0075884,Likert_1,4
263,Beginner,2,B,250.0075884,Likert_2,1
263,Beginner,3,B,250.0075884,Likert_3,2
263,Beginner,4,B,250.0075884,Likert_4,2
263,Beginner,5,B,250.0075884,Likert_5,3
264,Beginner,1,A,332.1534109,Likert_1,3
264,Beginner,2,A,332.1534109,Likert_2,5
264,Beginner,3,A,332.1534109,Likert_3,4
264,Beginner,4,A,332.1534109,Likert_4,2
264,Beginner,5,A,332.1534109,Likert_5,3
264,Beginner,1,B,353.5547468,Likert_1,3
264,Beginner,2,B,353.5547468,Likert_2,2
264,Beginner,3,B,353.5547468,Likert_3,4
264,Beginner,4,B,353.5547468,Likert_4,3
264,Beginner,5,B,353.5547468,Likert_5,1
265,Advanced,1,A,183.3685893,Likert_1,1
265,Advanced,2,A,183.3685893,Likert_2,4
265,Advanced,3,A,183.3685893,Likert_3,1
265,Advanced,4,A,183.3685893,Likert_4,3
265,Advanced,5,A,183.3685893,Likert_5,1
265,Advanced,1,B,328.8823535,Likert_1,4
265,Advanced,2,B,328.8823535,Likert_2,3
265,Advanced,3,B,328.8823535,Likert_3,2
265,Advanced,4,B,328.8823535,Likert_4,2
265,Advanced,5,B,328.8823535,Likert_5,1
266,Intermediate,1,A,189.2178174,Likert_1,3
266,Intermediate,2,A,189.2178174,Likert_2,3
266,Intermediate,3,A,189.2178174,Likert_3,4
266,Intermediate,4,A,189.2178174,Likert_4,1
266,Intermediate,5,A,189.2178174,Likert_5,3
266,Intermediate,1,B,308.0674575,Likert_1,2
266,Intermediate,2,B,308.0674575,Likert_2,4
266,Intermediate,3,B,308.0674575,Likert_3,2
266,Intermediate,4,B,308.0674575,Likert_4,2
266,Intermediate,5,B,308.0674575,Likert_5,5
267,Advanced,1,A,345.1191754,Likert_1,4
267,Advanced,2,A,345.1191754,Likert_2,2
267,Advanced,3,A,345.1191754,Likert_3,3
267,Advanced,4,A,345.1191754,Likert_4,3
267,Advanced,5,A,345.1191754,Likert_5,3
267,Advanced,1,B,292.9185248,Likert_1,3
267,Advanced,2,B,292.9185248,Likert_2,4
267,Advanced,3,B,292.9185248,Likert_3,2
267,Advanced,4,B,292.9185248,Likert_4,3
267,Advanced,5,B,292.9185248,Likert_5,4
268,Advanced,1,A,232.4139872,Likert_1,3
268,Advanced,2,A,232.4139872,Likert_2,5
268,Advanced,3,A,232.4139872,Likert_3,2
268,Advanced,4,A,232.4139872,Likert_4,1
268,Advanced,5,A,232.4139872,Likert_5,3
268,Advanced,1,B,263.6555958,Likert_1,3
268,Advanced,2,B,263.6555958,Likert_2,3
268,Advanced,3,B,263.6555958,Likert_3,2
268,Advanced,4,B,263.6555958,Likert_4,3
268,Advanced,5,B,263.6555958,Likert_5,3
269,Beginner,1,A,278.2259549,Likert_1,3
269,Beginner,2,A,278.2259549,Likert_2,2
269,Beginner,3,A,278.2259549,Likert_3,3
269,Beginner,4,A,278.2259549,Likert_4,3
269,Beginner,5,A,278.2259549,Likert_5,5
269,Beginner,1,B,281.7989847,Likert_1,5
269,Beginner,2,B,281.7989847,Likert_2,2
269,Beginner,3,B,281.7989847,Likert_3,2
269,Beginner,4,B,281.7989847,Likert_4,4
269,Beginner,5,B,281.7989847,Likert_5,1
270,Beginner,1,A,280.8696422,Likert_1,3
270,Beginner,2,A,280.8696422,Likert_2,5
270,Beginner,3,A,280.8696422,Likert_3,3
270,Beginner,4,A,280.8696422,Likert_4,3
270,Beginner,5,A,280.8696422,Likert_5,2
270,Beginner,1,B,285.0552749,Likert_1,3
270,Beginner,2,B,285.0552749,Likert_2,5
270,Beginner,3,B,285.0552749,Likert_3,4
270,Beginner,4,B,285.0552749,Likert_4,4
270,Beginner,5,B,285.0552749,Likert_5,2
271,Advanced,1,A,299.6066022,Likert_1,3
271,Advanced,2,A,299.6066022,Likert_2,1
271,Advanced,3,A,299.6066022,Likert_3,3
271,Advanced,4,A,299.6066022,Likert_4,2
271,Advanced,5,A,299.6066022,Likert_5,5
271,Advanced,1,B,235.6141856,Likert_1,2
271,Advanced,2,B,235.6141856,Likert_2,3
271,Advanced,3,B,235.6141856,Likert_3,4
271,Advanced,4,B,235.6141856,Likert_4,3
271,Advanced,5,B,235.6141856,Likert_5,2
272,Beginner,1,A,279.1091077,Likert_1,1
272,Beginner,2,A,279.1091077,Likert_2,5
272,Beginner,3,A,279.1091077,Likert_3,3
272,Beginner,4,A,279.1091077,Likert_4,5
272,Beginner,5,A,279.1091077,Likert_5,4
272,Beginner,1,B,358.3217527,Likert_1,3
272,Beginner,2,B,358.3217527,Likert_2,2
272,Beginner,3,B,358.3217527,Likert_3,2
272,Beginner,4,B,358.3217527,Likert_4,2
272,Beginner,5,B,358.3217527,Likert_5,2
273,Beginner,1,A,272.690956,Likert_1,5
273,Beginner,2,A,272.690956,Likert_2,5
273,Beginner,3,A,272.690956,Likert_3,4
273,Beginner,4,A,272.690956,Likert_4,4
273,Beginner,5,A,272.690956,Likert_5,4
273,Beginner,1,B,270.0273758,Likert_1,2
273,Beginner,2,B,270.0273758,Likert_2,3
273,Beginner,3,B,270.0273758,Likert_3,3
273,Beginner,4,B,270.0273758,Likert_4,4
273,Beginner,5,B,270.0273758,Likert_5,3
274,Intermediate,1,A,338.5188787,Likert_1,3
274,Intermediate,2,A,338.5188787,Likert_2,2
274,Intermediate,3,A,338.5188787,Likert_3,4
274,Intermediate,4,A,338.5188787,Likert_4,3
274,Intermediate,5,A,338.5188787,Likert_5,3
274,Intermediate,1,B,174.83669,Likert_1,3
274,Intermediate,2,B,174.83669,Likert_2,4
274,Intermediate,3,B,174.83669,Likert_3,4
274,Intermediate,4,B,174.83669,Likert_4,2
274,Intermediate,5,B,174.83669,Likert_5,2
275,Intermediate,1,A,343.1620371,Likert_1,2
275,Intermediate,2,A,343.1620371,Likert_2,4
275,Intermediate,3,A,343.1620371,Likert_3,4
275,Intermediate,4,A,343.1620371,Likert_4,2
275,Intermediate,5,A,343.1620371,Likert_5,4
275,Intermediate,1,B,261.5643309,Likert_1,3
275,Intermediate,2,B,261.5643309,Likert_2,3
275,Intermediate,3,B,261.5643309,Likert_3,3
275,Intermediate,4,B,261.5643309,Likert_4,4
275,Intermediate,5,B,261.5643309,Likert_5,1
276,Beginner,1,A,297.3767858,Likert_1,3
276,Beginner,2,A,297.3767858,Likert_2,4
276,Beginner,3,A,297.3767858,Likert_3,4
276,Beginner,4,A,297.3767858,Likert_4,3
276,Beginner,5,A,297.3767858,Likert_5,3
276,Beginner,1,B,294.334461,Likert_1,1
276,Beginner,2,B,294.334461,Likert_2,4
276,Beginner,3,B,294.334461,Likert_3,2
276,Beginner,4,B,294.334461,Likert_4,3
276,Beginner,5,B,294.334461,Likert_5,3
277,Advanced,1,A,332.4110654,Likert_1,4
277,Advanced,2,A,332.4110654,Likert_2,2
277,Advanced,3,A,332.4110654,Likert_3,3
277,Advanced,4,A,332.4110654,Likert_4,2
277,Advanced,5,A,332.4110654,Likert_5,3
277,Advanced,1,B,277.9582364,Likert_1,3
277,Advanced,2,B,277.9582364,Likert_2,4
277,Advanced,3,B,277.9582364,Likert_3,1
277,Advanced,4,B,277.9582364,Likert_4,4
277,Advanced,5,B,277.9582364,Likert_5,3
278,Beginner,1,A,259.4888398,Likert_1,3
278,Beginner,2,A,259.4888398,Likert_2,2
278,Beginner,3,A,259.4888398,Likert_3,5
278,Beginner,4,A,259.4888398,Likert_4,4
278,Beginner,5,A,259.4888398,Likert_5,3
278,Beginner,1,B,348.4030606,Likert_1,3
278,Beginner,2,B,348.4030606,Likert_2,3
278,Beginner,3,B,348.4030606,Likert_3,4
278,Beginner,4,B,348.4030606,Likert_4,3
278,Beginner,5,B,348.4030606,Likert_5,3
279,Advanced,1,A,183.6121782,Likert_1,1
279,Advanced,2,A,183.6121782,Likert_2,2
279,Advanced,3,A,183.6121782,Likert_3,4
279,Advanced,4,A,183.6121782,Likert_4,5
279,Advanced,5,A,183.6121782,Likert_5,4
279,Advanced,1,B,290.9150382,Likert_1,1
279,Advanced,2,B,290.9150382,Likert_2,2
279,Advanced,3,B,290.9150382,Likert_3,3
279,Advanced,4,B,290.9150382,Likert_4,2
279,Advanced,5,B,290.9150382,Likert_5,4
280,Beginner,1,A,229.343356,Likert_1,5
280,Beginner,2,A,229.343356,Likert_2,4
280,Beginner,3,A,229.343356,Likert_3,3
280,Beginner,4,A,229.343356,Likert_4,4
280,Beginner,5,A,229.343356,Likert_5,3
280,Beginner,1,B,255.7291975,Likert_1,3
280,Beginner,2,B,255.7291975,Likert_2,3
280,Beginner,3,B,255.7291975,Likert_3,3
280,Beginner,4,B,255.7291975,Likert_4,2
280,Beginner,5,B,255.7291975,Likert_5,4
281,Beginner,1,A,380.5065507,Likert_1,3
281,Beginner,2,A,380.5065507,Likert_2,3
281,Beginner,3,A,380.5065507,Likert_3,2
281,Beginner,4,A,380.5065507,Likert_4,4
281,Beginner,5,A,380.5065507,Likert_5,3
281,Beginner,1,B,287.9932058,Likert_1,4
281,Beginner,2,B,287.9932058,Likert_2,3
281,Beginner,3,B,287.9932058,Likert_3,2
281,Beginner,4,B,287.9932058,Likert_4,4
281,Beginner,5,B,287.9932058,Likert_5,4
282,Beginner,1,A,298.7781364,Likert_1,4
282,Beginner,2,A,298.7781364,Likert_2,3
282,Beginner,3,A,298.7781364,Likert_3,3
282,Beginner,4,A,298.7781364,Likert_4,3
282,Beginner,5,A,298.7781364,Likert_5,5
282,Beginner,1,B,209.8296715,Likert_1,3
282,Beginner,2,B,209.8296715,Likert_2,5
282,Beginner,3,B,209.8296715,Likert_3,3
282,Beginner,4,B,209.8296715,Likert_4,5
282,Beginner,5,B,209.8296715,Likert_5,4
283,Beginner,1,A,257.1929904,Likert_1,2
283,Beginner,2,A,257.1929904,Likert_2,4
283,Beginner,3,A,257.1929904,Likert_3,2
283,Beginner,4,A,257.1929904,Likert_4,3
283,Beginner,5,A,257.1929904,Likert_5,3
283,Beginner,1,B,298.845083,Likert_1,4
283,Beginner,2,B,298.845083,Likert_2,1
283,Beginner,3,B,298.845083,Likert_3,3
283,Beginner,4,B,298.845083,Likert_4,1
283,Beginner,5,B,298.845083,Likert_5,3
284,Beginner,1,A,305.9640962,Likert_1,5
284,Beginner,2,A,305.9640962,Likert_2,4
284,Beginner,3,A,305.9640962,Likert_3,2
284,Beginner,4,A,305.9640962,Likert_4,5
284,Beginner,5,A,305.9640962,Likert_5,4
284,Beginner,1,B,317.7598949,Likert_1,2
284,Beginner,2,B,317.7598949,Likert_2,3
284,Beginner,3,B,317.7598949,Likert_3,3
284,Beginner,4,B,317.7598949,Likert_4,3
284,Beginner,5,B,317.7598949,Likert_5,2
285,Beginner,1,A,290.3882555,Likert_1,3
285,Beginner,2,A,290.3882555,Likert_2,2
285,Beginner,3,A,290.3882555,Likert_3,3
285,Beginner,4,A,290.3882555,Likert_4,3
285,Beginner,5,A,290.3882555,Likert_5,3
285,Beginner,1,B,313.7151894,Likert_1,3
285,Beginner,2,B,313.7151894,Likert_2,2
285,Beginner,3,B,313.7151894,Likert_3,2
285,Beginner,4,B,313.7151894,Likert_4,3
285,Beginner,5,B,313.7151894,Likert_5,1
286,Intermediate,1,A,310.4201861,Likert_1,4
286,Intermediate,2,A,310.4201861,Likert_2,2
286,Intermediate,3,A,310.4201861,Likert_3,3
286,Intermediate,4,A,310.4201861,Likert_4,5
286,Intermediate,5,A,310.4201861,Likert_5,2
286,Intermediate,1,B,207.6616815,Likert_1,3
286,Intermediate,2,B,207.6616815,Likert_2,3
286,Intermediate,3,B,207.6616815,Likert_3,4
286,Intermediate,4,B,207.6616815,Likert_4,1
286,Intermediate,5,B,207.6616815,Likert_5,3
287,Beginner,1,A,291.6652575,Likert_1,2
287,Beginner,2,A,291.6652575,Likert_2,4
287,Beginner,3,A,291.6652575,Likert_3,2
287,Beginner,4,A,291.6652575,Likert_4,2
287,Beginner,5,A,291.6652575,Likert_5,2
287,Beginner,1,B,324.5556083,Likert_1,3
287,Beginner,2,B,324.5556083,Likert_2,1
287,Beginner,3,B,324.5556083,Likert_3,1
287,Beginner,4,B,324.5556083,Likert_4,3
287,Beginner,5,B,324.5556083,Likert_5,2
288,Advanced,1,A,316.5445919,Likert_1,4
288,Advanced,2,A,316.5445919,Likert_2,3
288,Advanced,3,A,316.5445919,Likert_3,3
288,Advanced,4,A,316.5445919,Likert_4,3
288,Advanced,5,A,316.5445919,Likert_5,3
288,Advanced,1,B,273.6263536,Likert_1,3
288,Advanced,2,B,273.6263536,Likert_2,4
288,Advanced,3,B,273.6263536,Likert_3,4
288,Advanced,4,B,273.6263536,Likert_4,3
288,Advanced,5,B,273.6263536,Likert_5,5
289,Advanced,1,A,253.7468072,Likert_1,4
289,Advanced,2,A,253.7468072,Likert_2,3
289,Advanced,3,A,253.7468072,Likert_3,3
289,Advanced,4,A,253.7468072,Likert_4,1
289,Advanced,5,A,253.7468072,Likert_5,4
289,Advanced,1,B,239.6759634,Likert_1,2
289,Advanced,2,B,239.6759634,Likert_2,3
289,Advanced,3,B,239.6759634,Likert_3,4
289,Advanced,4,B,239.6759634,Likert_4,1
289,Advanced,5,B,239.6759634,Likert_5,2
290,Beginner,1,A,284.1025695,Likert_1,4
290,Beginner,2,A,284.1025695,Likert_2,5
290,Beginner,3,A,284.1025695,Likert_3,3
290,Beginner,4,A,284.1025695,Likert_4,3
290,Beginner,5,A,284.1025695,Likert_5,4
290,Beginner,1,B,340.9885946,Likert_1,3
290,Beginner,2,B,340.9885946,Likert_2,1
290,Beginner,3,B,340.9885946,Likert_3,4
290,Beginner,4,B,340.9885946,Likert_4,4
290,Beginner,5,B,340.9885946,Likert_5,3
291,Intermediate,1,A,202.1688154,Likert_1,2
291,Intermediate,2,A,202.1688154,Likert_2,4
291,Intermediate,3,A,202.1688154,Likert_3,3
291,Intermediate,4,A,202.1688154,Likert_4,2
291,Intermediate,5,A,202.1688154,Likert_5,3
291,Intermediate,1,B,260.3048722,Likert_1,2
291,Intermediate,2,B,260.3048722,Likert_2,3
291,Intermediate,3,B,260.3048722,Likert_3,3
291,Intermediate,4,B,260.3048722,Likert_4,2
291,Intermediate,5,B,260.3048722,Likert_5,3
292,Beginner,1,A,238.7088895,Likert_1,3
292,Beginner,2,A,238.7088895,Likert_2,2
292,Beginner,3,A,238.7088895,Likert_3,4
292,Beginner,4,A,238.7088895,Likert_4,5
292,Beginner,5,A,238.7088895,Likert_5,4
292,Beginner,1,B,325.3230885,Likert_1,3
292,Beginner,2,B,325.3230885,Likert_2,4
292,Beginner,3,B,325.3230885,Likert_3,2
292,Beginner,4,B,325.3230885,Likert_4,2
292,Beginner,5,B,325.3230885,Likert_5,1
293,Intermediate,1,A,265.0560668,Likert_1,5
293,Intermediate,2,A,265.0560668,Likert_2,3
293,Intermediate,3,A,265.0560668,Likert_3,3
293,Intermediate,4,A,265.0560668,Likert_4,4
293,Intermediate,5,A,265.0560668,Likert_5,3
293,Intermediate,1,B,268.8213054,Likert_1,2
293,Intermediate,2,B,268.8213054,Likert_2,1
293,Intermediate,3,B,268.8213054,Likert_3,4
293,Intermediate,4,B,268.8213054,Likert_4,3
293,Intermediate,5,B,268.8213054,Likert_5,2
294,Advanced,1,A,280.2372694,Likert_1,2
294,Advanced,2,A,280.2372694,Likert_2,2
294,Advanced,3,A,280.2372694,Likert_3,3
294,Advanced,4,A,280.2372694,Likert_4,4
294,Advanced,5,A,280.2372694,Likert_5,3
294,Advanced,1,B,310.0426963,Likert_1,4
294,Advanced,2,B,310.0426963,Likert_2,3
294,Advanced,3,B,310.0426963,Likert_3,2
294,Advanced,4,B,310.0426963,Likert_4,3
294,Advanced,5,B,310.0426963,Likert_5,1
295,Advanced,1,A,272.3424951,Likert_1,3
295,Advanced,2,A,272.3424951,Likert_2,5
295,Advanced,3,A,272.3424951,Likert_3,5
295,Advanced,4,A,272.3424951,Likert_4,3
295,Advanced,5,A,272.3424951,Likert_5,4
295,Advanced,1,B,152.9235625,Likert_1,2
295,Advanced,2,B,152.9235625,Likert_2,2
295,Advanced,3,B,152.9235625,Likert_3,3
295,Advanced,4,B,152.9235625,Likert_4,4
295,Advanced,5,B,152.9235625,Likert_5,3
296,Beginner,1,A,314.4490351,Likert_1,4
296,Beginner,2,A,314.4490351,Likert_2,3
296,Beginner,3,A,314.4490351,Likert_3,3
296,Beginner,4,A,314.4490351,Likert_4,2
296,Beginner,5,A,314.4490351,Likert_5,4
296,Beginner,1,B,309.7569331,Likert_1,2
296,Beginner,2,B,309.7569331,Likert_2,2
296,Beginner,3,B,309.7569331,Likert_3,3
296,Beginner,4,B,309.7569331,Likert_4,2
296,Beginner,5,B,309.7569331,Likert_5,3
297,Advanced,1,A,280.1206537,Likert_1,3
297,Advanced,2,A,280.1206537,Likert_2,3
297,Advanced,3,A,280.1206537,Likert_3,4
297,Advanced,4,A,280.1206537,Likert_4,3
297,Advanced,5,A,280.1206537,Likert_5,4
297,Advanced,1,B,241.2183521,Likert_1,3
297,Advanced,2,B,241.2183521,Likert_2,3
297,Advanced,3,B,241.2183521,Likert_3,2
297,Advanced,4,B,241.2183521,Likert_4,3
297,Advanced,5,B,241.2183521,Likert_5,3
298,Beginner,1,A,305.830105,Likert_1,4
298,Beginner,2,A,305.830105,Likert_2,3
298,Beginner,3,A,305.830105,Likert_3,3
298,Beginner,4,A,305.830105,Likert_4,5
298,Beginner,5,A,305.830105,Likert_5,3
298,Beginner,1,B,307.065599,Likert_1,2
298,Beginner,2,B,307.065599,Likert_2,3
298,Beginner,3,B,307.065599,Likert_3,3
298,Beginner,4,B,307.065599,Likert_4,2
298,Beginner,5,B,307.065599,Likert_5,2
299,Advanced,1,A,268.8485203,Likert_1,3
299,Advanced,2,A,268.8485203,Likert_2,3
299,Advanced,3,A,268.8485203,Likert_3,2
299,Advanced,4,A,268.8485203,Likert_4,3
299,Advanced,5,A,268.8485203,Likert_5,4
299,Advanced,1,B,280.2470838,Likert_1,3
299,Advanced,2,B,280.2470838,Likert_2,2
299,Advanced,3,B,280.2470838,Likert_3,1
299,Advanced,4,B,280.2470838,Likert_4,1
299,Advanced,5,B,280.2470838,Likert_5,2
300,Advanced,1,A,248.1429574,Likert_1,3
300,Advanced,2,A,248.1429574,Likert_2,1
300,Advanced,3,A,248.1429574,Likert_3,2
300,Advanced,4,A,248.1429574,Likert_4,2
300,Advanced,5,A,248.1429574,Likert_5,1
300,Advanced,1,B,281.9634909,Likert_1,2
300,Advanced,2,B,281.9634909,Likert_2,3
300,Advanced,3,B,281.9634909,Likert_3,3
300,Advanced,4,B,281.9634909,Likert_4,4
300,Advanced,5,B,281.9634909,Likert_5,2
301,Intermediate,1,A,220.2306795,Likert_1,2
301,Intermediate,2,A,220.2306795,Likert_2,2
301,Intermediate,3,A,220.2306795,Likert_3,3
301,Intermediate,4,A,220.2306795,Likert_4,1
301,Intermediate,5,A,220.2306795,Likert_5,3
301,Intermediate,1,B,308.7793469,Likert_1,4
301,Intermediate,2,B,308.7793469,Likert_2,4
301,Intermediate,3,B,308.7793469,Likert_3,2
301,Intermediate,4,B,308.7793469,Likert_4,3
301,Intermediate,5,B,308.7793469,Likert_5,3
302,Intermediate,1,A,247.5034179,Likert_1,5
302,Intermediate,2,A,247.5034179,Likert_2,3
302,Intermediate,3,A,247.5034179,Likert_3,3
302,Intermediate,4,A,247.5034179,Likert_4,2
302,Intermediate,5,A,247.5034179,Likert_5,4
302,Intermediate,1,B,300.7146417,Likert_1,4
302,Intermediate,2,B,300.7146417,Likert_2,3
302,Intermediate,3,B,300.7146417,Likert_3,1
302,Intermediate,4,B,300.7146417,Likert_4,3
302,Intermediate,5,B,300.7146417,Likert_5,2
303,Advanced,1,A,226.7316688,Likert_1,3
303,Advanced,2,A,226.7316688,Likert_2,3
303,Advanced,3,A,226.7316688,Likert_3,4
303,Advanced,4,A,226.7316688,Likert_4,1
303,Advanced,5,A,226.7316688,Likert_5,3
303,Advanced,1,B,263.4474059,Likert_1,3
303,Advanced,2,B,263.4474059,Likert_2,4
303,Advanced,3,B,263.4474059,Likert_3,3
303,Advanced,4,B,263.4474059,Likert_4,1
303,Advanced,5,B,263.4474059,Likert_5,3
304,Intermediate,1,A,285.0279768,Likert_1,2
304,Intermediate,2,A,285.0279768,Likert_2,3
304,Intermediate,3,A,285.0279768,Likert_3,3
304,Intermediate,4,A,285.0279768,Likert_4,4
304,Intermediate,5,A,285.0279768,Likert_5,3
304,Intermediate,1,B,215.2685085,Likert_1,3
304,Intermediate,2,B,215.2685085,Likert_2,4
304,Intermediate,3,B,215.2685085,Likert_3,3
304,Intermediate,4,B,215.2685085,Likert_4,3
304,Intermediate,5,B,215.2685085,Likert_5,3
305,Intermediate,1,A,295.1816543,Likert_1,4
305,Intermediate,2,A,295.1816543,Likert_2,2
305,Intermediate,3,A,295.1816543,Likert_3,4
305,Intermediate,4,A,295.1816543,Likert_4,4
305,Intermediate,5,A,295.1816543,Likert_5,5
305,Intermediate,1,B,272.9383597,Likert_1,4
305,Intermediate,2,B,272.9383597,Likert_2,2
305,Intermediate,3,B,272.9383597,Likert_3,3
305,Intermediate,4,B,272.9383597,Likert_4,2
305,Intermediate,5,B,272.9383597,Likert_5,4
306,Advanced,1,A,211.5939711,Likert_1,3
306,Advanced,2,A,211.5939711,Likert_2,2
306,Advanced,3,A,211.5939711,Likert_3,3
306,Advanced,4,A,211.5939711,Likert_4,2
306,Advanced,5,A,211.5939711,Likert_5,3
306,Advanced,1,B,231.3540761,Likert_1,3
306,Advanced,2,B,231.3540761,Likert_2,2
306,Advanced,3,B,231.3540761,Likert_3,4
306,Advanced,4,B,231.3540761,Likert_4,3
306,Advanced,5,B,231.3540761,Likert_5,2
307,Intermediate,1,A,317.2304038,Likert_1,2
307,Intermediate,2,A,317.2304038,Likert_2,3
307,Intermediate,3,A,317.2304038,Likert_3,3
307,Intermediate,4,A,317.2304038,Likert_4,4
307,Intermediate,5,A,317.2304038,Likert_5,3
307,Intermediate,1,B,330.3000193,Likert_1,3
307,Intermediate,2,B,330.3000193,Likert_2,1
307,Intermediate,3,B,330.3000193,Likert_3,1
307,Intermediate,4,B,330.3000193,Likert_4,3
307,Intermediate,5,B,330.3000193,Likert_5,3
308,Intermediate,1,A,284.0641112,Likert_1,2
308,Intermediate,2,A,284.0641112,Likert_2,3
308,Intermediate,3,A,284.0641112,Likert_3,3
308,Intermediate,4,A,284.0641112,Likert_4,3
308,Intermediate,5,A,284.0641112,Likert_5,3
308,Intermediate,1,B,308.2142815,Likert_1,3
308,Intermediate,2,B,308.2142815,Likert_2,3
308,Intermediate,3,B,308.2142815,Likert_3,2
308,Intermediate,4,B,308.2142815,Likert_4,2
308,Intermediate,5,B,308.2142815,Likert_5,4
309,Advanced,1,A,300.0729603,Likert_1,4
309,Advanced,2,A,300.0729603,Likert_2,4
309,Advanced,3,A,300.0729603,Likert_3,5
309,Advanced,4,A,300.0729603,Likert_4,3
309,Advanced,5,A,300.0729603,Likert_5,4
309,Advanced,1,B,304.8330342,Likert_1,1
309,Advanced,2,B,304.8330342,Likert_2,3
309,Advanced,3,B,304.8330342,Likert_3,3
309,Advanced,4,B,304.8330342,Likert_4,4
309,Advanced,5,B,304.8330342,Likert_5,2
310,Beginner,1,A,347.8692803,Likert_1,3
